ID,Label,x,y,nodeid
15341,,728205.6663362319,2124214.456387747,15341
15345,,714345.7538310875,2124058.210189594,15345
15350,,713282.1636710973,2124067.94330132,15350
15351,,723776.8807624581,2124198.250111552,15351
15353,,723735.5304345733,2124201.9218763635,15353
15356,,714505.7555143731,2124091.609308567,15356
15357,,723710.046282255,2124210.351205284,15357
15358,,723673.886202345,2124207.301648421,15358
15361,,696285.8281594536,2123903.814205015,15361
15366,,723744.5957666105,2124220.7885035723,15366
15370,,703866.019736024,2123992.8478285167,15370
15372,,723708.8837333318,2124223.0896657314,15372
15376,,703894.2792686576,2123988.7326355,15376
15378,,723738.1912476764,2124230.2117865086,15378
15379,,723716.3012003546,2124232.9418555666,15379
15383,,714485.3347202524,2124138.9900994487,15383
15388,,705840.3560250254,2124057.0343604237,15388
15390,,705769.2016590751,2124065.38476103,15390
15391,,705828.4434153413,2124060.2108725347,15391
15393,,713274.1503082737,2124162.6662530173,15393
15396,,713221.0708391285,2124166.80173786,15396
15397,,714634.9133067838,2124188.028290374,15397
15399,,703931.190515652,2124072.825087752,15399
15402,,703891.9039562175,2124073.519115234,15402
15406,,710550.6924794326,2124149.7458945177,15406
15408,,714777.2186870228,2124209.160323769,15408
15411,,720580.8119891797,2124281.0730208997,15411
15416,,710576.302243717,2124168.264688948,15416
15418,,707837.0009508335,2124141.5341899954,15418
15420,,696602.6228920926,2124028.5243230555,15420
15422,,720604.8420761476,2124293.965364283,15422
15426,,710547.0970110116,2124182.9406233486,15426
15428,,713281.5797118079,2124216.3141386267,15428
15434,,707843.3888014937,2124164.7034885436,15434
15436,,704016.468079292,2124129.31724469,15436
15437,,704022.3229265141,2124122.2264520526,15437
15439,,705644.6098074322,2124154.3251438867,15439
15441,,704006.7973077269,2124139.372849427,15441
15445,,705598.6607222258,2124159.5762533695,15445
15448,,713328.1034220658,2124259.987995079,15448
15449,,707806.7122001145,2124199.9097853005,15449
15450,,707788.3679999063,2124164.1893972065,15450
15453,,696448.6249050443,2124087.0511701815,15453
15458,,713282.1350218222,2124298.2719267868,15458
15462,,714914.6376595908,2124324.734920215,15462
15464,,714915.044543484,2124289.7374407966,15464
15465,,714814.1375645415,2124328.792308226,15465
15467,,710456.6731420554,2124294.416629238,15467
15469,,714914.3312285303,2124351.5037019756,15469
15473,,710412.3949051835,2124335.882284645,15473
15474,,710378.3055556251,2124307.5210818145,15474
15477,,714913.9120047459,2124387.5227506123,15477
15479,,696666.1679370734,2124236.019327294,15479
15484,,704247.1820554088,2124330.480565205,15484
15485,,704251.3886452429,2124326.0116821043,15485
15488,,729752.7999941704,2124636.7271857206,15488
15492,,710516.4822299111,2124402.356587205,15492
15493,,705163.747775918,2124346.7763673775,15493
15495,,704234.8715847454,2124343.0031100903,15495
15499,,705168.5863818056,2124358.582788728,15499
15504,,696742.3372239724,2124272.9744378477,15504
15507,,729742.7930962696,2124653.2187272124,15507
15511,,704888.5579657631,2124440.671690615,15511
15514,,704893.2875680259,2124453.0646175425,15514
15517,,710457.6892541542,2124521.8397773523,15517
15522,,731565.7555937291,2124788.865736842,15522
15524,,696944.7062498209,2124387.6889189426,15524
15525,,715327.0557628627,2124586.7223910056,15525
15526,,715077.0514181207,2124480.429936569,15526
15530,,715366.0758151952,2124587.9671801087,15530
15531,,715127.2751040792,2124412.8611787874,15531
15534,,710481.2542751927,2124538.017659191,15534
15536,,731613.9454910045,2124836.331203392,15536
15540,,731563.1839419712,2124836.1735415645,15540
15543,,731519.2986967121,2124835.986078689,15543
15548,,731611.1785385141,2124855.5017049573,15548
15550,,731567.9580829985,2124855.3450567797,15550
15553,,731552.9596691174,2124855.399532819,15553
15558,,731509.3571336234,2124855.0939199626,15558
15559,,704685.7008377083,2124533.5253816433,15559
15561,,704697.3903706778,2124544.1846677028,15561
15566,,704499.2540944227,2124552.768628733,15566
15567,,731041.9379084621,2124873.3439408783,15567
15570,,731564.3894201734,2124882.633560313,15570
15574,,734532.9664654953,2124927.488100771,15574
15575,,704489.6718752155,2124566.828039326,15575
15580,,704518.1812526782,2124570.8124362864,15580
15583,,731541.7046403149,2124900.5729612038,15583
15587,,710426.7069545819,2124641.5465238933,15587
15591,,696857.8509073558,2124501.0423417576,15591
15594,,710473.0952425124,2124647.312633205,15594
15597,,734532.9660036059,2124949.1301687993,15597
15600,,704644.052552827,2124591.7452855147,15600
15603,,704534.9907846951,2124603.0061249193,15603
15606,,704557.8527750224,2124605.999170566,15606
15607,,704606.1850298007,2124607.1671998966,15607
15614,,704584.9217535909,2124629.153197374,15614
15617,,704575.6426687237,2124638.4805967193,15617
15622,,704596.433374263,2124638.923380457,15622
15625,,704587.0582646492,2124648.4714467637,15625
15630,,704614.9960108486,2124655.0893894993,15630
15634,,704566.8279444498,2124666.698093286,15634
15635,,704609.4254489182,2124668.0269975774,15635
15639,,704524.8171818657,2124687.731940193,15639
15644,,707793.5440057822,2124741.783756014,15644
15646,,697134.5505741686,2124634.8455247097,15646
15649,,704677.055425577,2124727.176290363,15649
15652,,708894.7836014928,2124779.4264177904,15652
15654,,704711.2728662605,2124744.873039061,15654
15655,,704669.308873327,2124750.059966281,15655
15657,,697137.5374851731,2124675.7724180706,15657
15661,,704760.4525589331,2124804.5141249634,15661
15666,,716104.747103681,2125000.714006901,15666
15667,,716074.4952765367,2125011.4799429495,15667
15670,,684941.0737992768,2124695.462829236,15670
15672,,704915.7176754462,2124925.290768087,15672
15673,,704907.9332810339,2124933.236485224,15673
15678,,716398.5932586403,2125072.9964430965,15678
15679,,704200.5365887322,2124998.7210823614,15679
15681,,716319.8446616593,2125135.519634567,15681
15684,,704214.7917433504,2125003.2634417135,15684
15687,,704207.0331051203,2125010.6112048198,15687
15692,,697530.6549078377,2125000.0536597352,15692
15694,,697587.8281700371,2125003.06021172,15694
15695,,704276.7402224898,2125088.531874571,15695
15697,,697513.7630494946,2125020.257313341,15697
15700,,716866.9837860666,2125257.8335725255,15700
15701,,716591.1998141387,2125136.2694283687,15701
15703,,704062.9337355808,2125127.3766943607,15703
15705,,710335.2865576769,2125197.38972266,15705
15707,,716843.7192221957,2125273.3599117156,15707
15708,,716550.1367453004,2125209.6282765456,15708
15712,,704073.0230735736,2125138.772373164,15712
15715,,697509.4799065487,2125078.1676980536,15715
15718,,710368.9963716588,2125260.1571303885,15718
15720,,717203.9763890621,2125368.1466342714,15720
15721,,717161.0490182183,2125376.717753485,15721
15724,,710364.2985612565,2125325.7430700343,15724
15726,,707790.3872083108,2125311.2360889073,15726
15728,,717519.9685797911,2125438.6529329345,15728
15730,,707789.8869768105,2125373.9968406297,15730
15733,,717469.1980333008,2125511.038086418,15733
15736,,717937.53041454,2125607.531072635,15736
15737,,717673.7263488795,2125489.4178898875,15737
15740,,714899.8371663601,2125583.0976959933,15740
15742,,714862.7458156055,2125596.703975223,15742
15743,,717960.3788520487,2125637.7357476875,15743
15744,,717655.1266533082,2125572.223045338,15744
15750,,710391.1432044494,2125566.2089073453,15750
15754,,714900.0866184353,2125626.7046255954,15754
15758,,705549.172161119,2125539.13328813,15758
15759,,710245.9556431185,2125595.2100601047,15759
15761,,705541.6013506046,2125546.37112372,15761
15766,,714936.8975709315,2125659.549332656,15766
15767,,720590.9288813198,2125767.669627305,15767
15770,,720613.4689461964,2125770.3856546804,15770
15772,,705624.6559440471,2125618.5673537273,15772
15774,,705654.858039582,2125592.8204372264,15774
15776,,710395.0128227989,2125686.30700819,15776
15778,,718319.1662256264,2125780.6677331384,15778
15779,,719766.0157436179,2125798.5138278864,15779
15783,,715029.153666825,2125753.646479845,15783
15786,,705655.366741151,2125652.730857061,15786
15787,,718307.3361535914,2125798.121970497,15787
15792,,715067.6314677807,2125768.024907386,15792
15793,,715046.5382410478,2125768.8317855094,15793
15797,,715014.8600113618,2125770.512965845,15797
15801,,715003.6413924958,2125771.1136467494,15801
15804,,715099.4751335767,2125774.6185886916,15804
15805,,710252.772311802,2125720.7750047967,15805
15807,,714935.1163513209,2125779.949756598,15807
15810,,714901.9481654463,2125780.094597703,15810
15814,,715084.2648864398,2125782.55823298,15814
15817,,715062.6896865903,2125782.926906569,15817
15821,,715004.4036647335,2125783.6205006987,15821
15825,,714957.6740217261,2125784.4717035294,15825
15832,,708923.3306770005,2125732.526024122,15832
15834,,713266.9016184481,2125784.2013157997,15834
15838,,712202.4301285587,2125774.5545384493,15838
15842,,709549.7342440513,2125745.0257256683,15842
15843,,708889.3360486358,2125737.982829107,15843
15846,,710396.6474198282,2125755.157665966,15846
15848,,710356.0026228123,2125754.91078051,15848
15852,,710332.6617258978,2125754.698551165,15852
15856,,710326.0372749269,2125754.6383278035,15856
15859,,710312.577997839,2125754.5159822702,15859
15863,,710290.1601285615,2125754.3122435585,15863
15867,,710254.6574246332,2125753.9868995473,15867
15871,,710219.519117746,2125753.604257345,15871
15876,,710080.6043646456,2125752.15989561,15876
15878,,710456.258141859,2125756.536509568,15878
15881,,705706.527879384,2125704.8351066504,15881
15885,,708109.5077421336,2125730.946444759,15885
15886,,708479.1118330522,2125735.236533247,15886
15891,,711543.3475028122,2125770.420266738,15891
15892,,711587.5689400346,2125770.9994136374,15892
15897,,708923.6565783536,2125744.539509626,15897
15902,,707789.2824685995,2125733.5321790054,15902
15906,,710653.7128539451,2125765.4533753935,15906
15911,,709624.0805114151,2125757.1318036765,15911
15915,,703358.0117794839,2125692.1808774974,15915
15917,,710074.9322790203,2125765.204155434,15917
15922,,706966.2837082631,2125685.326579254,15922
15924,,705767.6326378635,2125722.3478070647,15924
15926,,710561.1847172846,2125776.112486407,15926
15927,,710230.4690620888,2125773.61031984,15927
15929,,710257.4255129452,2125775.2653150503,15929
15934,,710441.4569538202,2125777.606678007,15934
15935,,710291.0869879241,2125776.5398711413,15935
15939,,710313.5443030264,2125776.8520163503,15939
15943,,715126.9965770828,2125832.007372115,15943
15947,,710327.0074063678,2125777.0391711984,15947
15951,,710333.1229901887,2125777.1241919473,15951
15955,,710357.3119625224,2125777.460511824,15955
15959,,710396.8850792382,2125778.215438608,15959
15965,,703365.2683336235,2125707.560478434,15965
15969,,705767.5331395576,2125734.2123640627,15969
15974,,731353.7623505828,2126045.5530454423,15974
15975,,715135.9076319905,2125842.9018095788,15975
15981,,710581.6085385873,2125800.6501429398,15981
15983,,711590.432294691,2125812.5287442543,15983
15988,,706856.4429714542,2125761.370953601,15988
15989,,710264.0557639687,2125823.8338744976,15989
15993,,718546.8008175843,2125921.036670612,15993
15996,,710399.8467379829,2125833.9732657745,15996
15999,,731333.9095090013,2126109.786044812,15999
16004,,731352.890712477,2126115.0520180278,16004
16006,,731381.1660055547,2126177.6320744716,16006
16008,,731350.400587769,2126213.1632484384,16008
16009,,731397.0126416928,2126186.14994888,16009
16012,,720774.2276462873,2126088.522664096,16012
16013,,702857.3432373506,2125889.7255175225,16013
16016,,702862.4702127615,2125902.8091502637,16016
16020,,698825.2979772706,2125866.462600315,16020
16022,,699086.9156111911,2125875.1376585364,16022
16023,,718815.4715507053,2126095.8336290903,16023
16026,,705111.1864433519,2125960.9431224857,16026
16029,,698837.1966753943,2125905.2284623478,16029
16031,,705100.872052096,2125970.813363215,16031
16036,,720618.3845148687,2126154.5908368956,16036
16037,,720596.5991314076,2126155.0677481033,16037
16041,,720465.0284509495,2126158.9212978855,16041
16046,,699343.8182197853,2125925.9115261957,16046
16048,,720796.8883021659,2126169.8437716067,16048
16052,,710368.4153269905,2126055.066338733,16052
16056,,720618.8043660695,2126182.221077943,16056
16057,,720596.914300963,2126182.5649889093,16057
16061,,720465.0332580608,2126184.5383434035,16061
16065,,720147.4843803816,2126184.4255975652,16065
16067,,720791.8336657254,2126195.5318482593,16067
16071,,719762.2684984988,2126183.27743173,16071
16078,,731342.6925714415,2126338.707419997,16078
16080,,720870.6641795333,2126205.039045172,16080
16083,,731323.8602339863,2126341.971493073,16083
16085,,720848.6725415549,2126219.518052472,16085
16088,,710436.1498872302,2126101.0272267386,16088
16089,,731242.9571552536,2126373.3515809514,16089
16092,,731360.262024356,2126388.6352317072,16092
16093,,699102.8964399194,2126011.5754757095,16093
16095,,710314.9662151472,2126138.3255400583,16095
16098,,720745.0509426056,2126267.9272063486,16098
16101,,702532.9584541875,2126077.6202416774,16101
16104,,731333.6739052096,2126422.1151789147,16104
16105,,731385.9204762841,2126400.932634156,16105
16107,,720957.047897367,2126291.912214374,16107
16112,,702541.9344355754,2126087.173113916,16112
16113,,699323.9777149605,2126059.8368416745,16113
16116,,715535.7456247081,2126247.5224415623,16116
16118,,702533.9207932018,2126113.7928021643,16118
16120,,699624.806967637,2126084.0148903374,16120
16123,,702491.2769783175,2126114.801114572,16123
16128,,719377.7662861645,2126331.751591837,16128
16129,,699633.9575475988,2126122.842687173,16129
16133,,719381.6911057873,2126355.6418562215,16133
16135,,702419.5895860323,2126176.997980779,16135
16138,,702428.8738901067,2126187.5186414085,16138
16141,,719760.5029492856,2126403.7172352765,16141
16144,,719666.865567714,2126441.9458027966,16144
16145,,720600.4173261521,2126460.6649704333,16145
16150,,719755.1924725664,2126485.2720490433,16150
16154,,710510.039648753,2126377.762573406,16154
16158,,719764.7165497559,2126489.9679486547,16158
16161,,719626.7275548265,2126515.53621749,16161
16166,,719747.0836069384,2126522.315647507,16166
16170,,719755.3566775749,2126526.7573472075,16170
16174,,720623.0709797001,2126538.015501708,16174
16178,,719764.8847402596,2126531.872848725,16178
16182,,700042.5754220516,2126312.747137636,16182
16183,,699981.7617195058,2126315.788365716,16183
16186,,715748.8346438482,2126494.8068128563,16186
16187,,719746.0510770545,2126542.9032212533,16187
16191,,719755.439954188,2126547.7971748747,16191
16195,,719764.9685872863,2126552.76399043,16195
16199,,715742.8739007743,2126508.687321916,16199
16203,,719723.2188218016,2126567.5004575625,16203
16207,,719755.5831413176,2126583.974250378,16207
16211,,719765.1412216913,2126588.947918499,16211
16215,,715774.5547671409,2126550.3686924297,16215
16218,,715725.7828221762,2126552.3565285504,16218
16222,,719913.0167497147,2126609.7346314415,16222
16223,,710500.7742862103,2126502.0745564215,16223
16227,,719828.666425586,2126622.2361768037,16227
16230,,700331.8871514896,2126422.1512938384,16230
16233,,725020.4667821653,2126707.372778017,16233
16234,,724637.485390945,2126698.2102880813,16234
16236,,725480.3258627676,2126714.0260949414,16236
16237,,726582.7742641619,2126626.601420004,16237
16241,,720600.4976131642,2126660.389982406,16241
16244,,723449.1398712321,2126703.387247594,16244
16245,,719760.7117576905,2126661.220406389,16245
16250,,710631.2977054882,2126554.328826133,16250
16251,,723682.9002842231,2126399.3727363124,16251
16252,,723293.1158602412,2126707.1418145727,16252
16255,,715695.0753109556,2126615.050530616,16255
16259,,723271.5340106958,2126708.8896257505,16259
16264,,723283.793474237,2126720.1218506563,16264
16267,,723262.9922670287,2126720.116206594,16267
16269,,723261.668831549,2126721.8407404386,16269
16273,,723055.2052095159,2126735.036520453,16273
16277,,720057.972103474,2126703.989910161,16277
16283,,710530.5083083197,2126606.569598403,16283
16286,,720202.657091198,2126720.505981272,16286
16290,,731236.7406752813,2126872.330485884,16290
16291,,700264.1560730527,2126534.2394783255,16291
16296,,702004.0801027869,2126559.678190749,16296
16298,,716024.5854717668,2126715.2218381483,16298
16302,,700641.7836307319,2126558.444452526,16302
16304,,731251.0531414455,2126923.4567507394,16304
16305,,701955.6828574983,2126584.670979431,16305
16308,,720359.2032903916,2126800.934432255,16308
16310,,701964.3972568755,2126595.0743986256,16310
16313,,701887.8482058865,2126558.562465543,16313
16314,,701939.6209658252,2126598.2553983238,16314
16318,,701956.15452781,2126602.4188974686,16318
16320,,706347.3372009599,2126660.9628343973,16320
16322,,700557.9371201704,2126600.4252798557,16322
16324,,731212.7191664149,2126962.081102757,16324
16325,,731271.6143385532,2126942.849874193,16325
16328,,700709.4990218873,2126605.6573703736,16328
16329,,720315.4104475148,2126836.1073447224,16329
16332,,708759.6423546423,2126727.3471038137,16332
16333,,700605.5824521339,2126656.824939307,16333
16336,,710712.6117307707,2126773.8506018445,16336
16340,,720593.381630067,2126914.6449551135,16340
16344,,720602.5250785052,2126918.9560001194,16344
16348,,701825.9325807756,2126715.1798544005,16348
16350,,707553.8925103103,2126780.0397166945,16350
16352,,716464.6675923317,2126888.151726689,16352
16354,,716518.8461578637,2126873.944362456,16354
16356,,707553.6427236657,2126794.3201967776,16356
16358,,706256.0032837124,2126784.3217135835,16358
16361,,706235.6794776092,2126784.434912823,16361
16365,,708745.3788271423,2126812.0681227986,16365
16368,,708756.7217613349,2126812.781325167,16368
16371,,720592.9254912472,2126951.85427892,16371
16376,,720679.4293092366,2126957.748023607,16376
16382,,720696.4850224892,2126966.642625045,16382
16383,,701890.6087927691,2126754.995039245,16383
16385,,708743.372149259,2126828.3918864876,16385
16387,,708754.1761772073,2126828.710880179,16387
16392,,706240.5373394383,2126802.895784974,16392
16395,,706219.2782251243,2126802.8880173527,16395
16401,,700607.7971574961,2126748.8783144467,16401
16406,,716578.39552572,2126932.8700835947,16406
16408,,700883.1277143157,2126765.9366865307,16408
16412,,710810.6734587045,2126874.7379759643,16412
16415,,710762.0129105179,2126877.938233629,16415
16422,,716518.1653505501,2126953.559353512,16422
16424,,720594.3987903765,2127011.0864664447,16424
16427,,709959.2560631335,2126873.1575898957,16427
16428,,709959.2148436143,2126886.8969500177,16428
16430,,720605.2894919236,2127021.1814408544,16430
16434,,710895.5276227158,2126915.8713846784,16434
16435,,720594.9193488385,2127031.908265082,16435
16439,,710753.8024253342,2126924.266324248,16439
16443,,720605.8262730205,2127041.476884693,16443
16447,,700833.1283696429,2126824.2753390353,16447
16451,,708733.1030887059,2126912.702413896,16451
16455,,720526.0761214339,2127054.955825705,16455
16460,,720709.8373093954,2127061.511807114,16460
16463,,731144.7455622796,2127202.155472461,16463
16466,,731161.042612282,2127204.8790379763,16466
16472,,710860.2325739048,2126969.5496191885,16472
16476,,701030.4449308146,2126867.8072781563,16476
16478,,710864.5987200427,2126978.460032502,16478
16482,,710841.5286799861,2126993.6577865593,16482
16486,,701619.0086308874,2126898.188525934,16486
16488,,710845.695281442,2127001.904972937,16488
16491,,710832.2437003511,2127005.6256103087,16491
16495,,710836.0886270816,2127013.042352259,16495
16500,,716980.1834337296,2127094.745704677,16500
16502,,701586.3656089874,2126925.951887831,16502
16503,,710808.2015830679,2127030.1719180457,16503
16507,,710801.2383139761,2127037.2591057997,16507
16511,,710812.54378282,2127038.732532397,16511
16515,,700986.3958504763,2126937.6283534095,16515
16517,,710805.7706198564,2127045.616089925,16517
16522,,701285.2708686701,2126943.1407078784,16522
16526,,710781.6639386227,2127061.4909098614,16526
16530,,710788.1399972171,2127067.718494661,16530
16533,,710769.85412179,2127074.8316759765,16533
16537,,710776.3011369237,2127081.1476859357,16537
16542,,717100.4177780043,2127158.9432154633,16542
16544,,703946.0098496601,2127016.2291101757,16544
16545,,731127.071755314,2127351.1882176828,16545
16547,,717086.2017504098,2127180.953073198,16547
16551,,720643.2437628225,2127246.0357459523,16551
16556,,701394.5176492385,2127029.0998831093,16556
16557,,701448.2655555164,2127029.7649196032,16557
16560,,701465.2279913275,2127033.1557309944,16560
16563,,700677.5591470086,2127037.982051853,16563
16566,,720766.1033202491,2127279.758638002,16566
16570,,727789.2827054666,2127372.6243968047,16570
16572,,701426.7230100497,2127067.3132322244,16572
16573,,720666.0038511954,2127284.7514991183,16573
16575,,727784.8637067408,2127389.8225815296,16575
16580,,720821.2398064857,2127309.9340576436,16580
16584,,717260.7501601023,2127268.8655846603,16584
16586,,701455.4481128952,2127105.1691694744,16586
16589,,722981.0943269001,2127351.5817301236,16589
16593,,731120.6291282974,2127461.4455962237,16593
16597,,717213.5638831219,2127296.8033504095,16597
16600,,701280.2012151235,2127135.3782989867,16600
16602,,720834.9319545231,2127359.462228738,16602
16603,,701050.5908995217,2127152.0906881522,16603
16606,,701297.4334927129,2127156.446909938,16606
16610,,701300.2185076582,2127159.9417767357,16610
16613,,701208.8124276425,2127165.472054405,16613
16615,,731117.125703823,2127519.1211459693,16615
16618,,701309.339376489,2127171.3874193635,16618
16621,,701285.908711298,2127172.253800556,16621
16626,,701310.5816890452,2127172.9463816565,16626
16628,,701283.6117602699,2127173.8507959954,16628
16632,,724620.1054041289,2127445.4010837134,16632
16634,,725810.066932995,2127462.4336183947,16634
16636,,725856.4425160836,2127437.5649552494,16636
16637,,701271.5904269597,2127182.20885578,16637
16640,,701296.3847626396,2127182.563970452,16640
16644,,701292.2445584299,2127185.3269550465,16644
16648,,720910.3429935672,2127407.1649078242,16648
16650,,720846.5380647827,2127408.022033658,16650
16654,,720806.5850649071,2127407.881647952,16654
16657,,701258.8633918585,2127187.2927764766,16657
16661,,720787.6217107944,2127407.8177358303,16661
16665,,720753.6753704994,2127407.703417899,16665
16670,,720741.6721545341,2127407.6630238127,16670
16673,,701259.980607407,2127188.735271372,16673
16677,,720610.7463796451,2127407.224097552,16677
16681,,720576.5595270763,2127406.838298753,16681
16683,,723522.5929081118,2127444.2114926446,16683
16685,,720411.4226686171,2127407.1443271954,16685
16687,,701065.9616710227,2127191.8931452893,16687
16690,,724620.1069624213,2127464.4974760935,16690
16692,,722982.1877178276,2127443.9056908656,16692
16695,,701234.2845487284,2127197.111062756,16695
16699,,719761.4060438585,2127405.7740717735,16699
16703,,717289.0597930127,2127376.550168775,16703
16705,,701269.2341997658,2127200.6830853634,16705
16710,,720851.3074146705,2127422.2975462284,16710
16712,,720811.1282811746,2127421.902635392,16712
16715,,720791.7874961924,2127421.717356181,16715
16719,,720762.1768728164,2127421.4337685127,16719
16724,,720749.8266855383,2127421.315514311,16724
16728,,720703.3392907479,2127420.8689403404,16728
16729,,701237.6090244664,2127201.311434267,16729
16733,,720936.8235853489,2127424.224674506,16733
16736,,720616.8945354292,2127420.584906513,16736
16737,,720576.5995530084,2127420.379225837,16737
16742,,720518.7698145462,2127420.457918858,16742
16744,,701264.0978978833,2127204.1108477153,16744
16746,,731142.0639635511,2127557.136628568,16746
16748,,715689.3934595431,2127364.1496568806,16748
16750,,720411.3952358987,2127420.861847272,16750
16755,,718762.8036498959,2127400.8419863004,16755
16758,,723522.8474391373,2127463.4664169606,16758
16761,,718221.0693816076,2127399.240246577,16761
16763,,718131.1641298346,2127399.3799731173,16763
16765,,719761.6317532405,2127420.3153537326,16765
16770,,701342.7753558671,2127213.7260725778,16770
16771,,701247.0004738225,2127213.1772636026,16771
16776,,722981.7399841013,2127463.2404696643,16776
16779,,701249.0924161137,2127215.820378406,16779
16786,,711581.7864305344,2127329.451755561,16786
16788,,718762.3213054165,2127415.9734652042,16788
16794,,701491.2455627989,2127227.2332392633,16794
16795,,718220.792379609,2127414.496181095,16795
16796,,718207.6649145548,2127414.3161819316,16796
16801,,718127.6951467145,2127415.307362957,16801
16802,,718070.6722964168,2127414.511857584,16802
16810,,717271.3100954959,2127407.444854742,16810
16814,,717324.3225500395,2127411.570171131,16814
16818,,710926.7933231214,2127341.132855555,16818
16821,,701266.7793817664,2127238.3714053966,16821
16823,,715630.7825936108,2127402.8284708895,16823
16825,,720576.3626814258,2127467.2078092303,16825
16831,,701099.5085454982,2127249.991345167,16831
16835,,701037.9189730372,2127257.9749580603,16835
16841,,710933.3181948466,2127366.2028780505,16841
16846,,714884.1917993654,2127414.3524215147,16846
16850,,720872.5895673495,2127486.679286681,16850
16854,,717688.645607302,2127448.414690288,16854
16856,,701110.8389724074,2127264.657094689,16856
16858,,710967.0540282559,2127373.8887958974,16858
16862,,700968.102951996,2127270.033122789,16862
16865,,718123.2901890887,2127462.385205161,16865
16872,,713253.1876921208,2127406.5287683997,16872
16874,,710982.5195540526,2127380.9285640754,16874
16879,,712240.8395650407,2127353.284414919,16879
16880,,712240.4618857633,2127397.05039691,16880
16883,,712226.90376678,2127397.6830774806,16883
16884,,712226.3135344638,2127353.3848617487,16884
16887,,710971.2795275991,2127387.9675138798,16887
16892,,700970.5261983051,2127285.760557223,16892
16896,,712956.1173167701,2127416.2430631984,16896
16897,,710986.1494171261,2127394.5223317463,16897
16902,,711023.5439645138,2127397.638294412,16902
16906,,712243.9025431058,2127414.777447423,16906
16907,,712227.1412708781,2127415.451168483,16907
16911,,717501.816542467,2127480.4521581065,16911
16917,,711027.0670848896,2127412.559469959,16917
16921,,720576.1337452974,2127532.4896002077,16921
16923,,715688.4471606934,2127476.464674307,16923
16928,,712244.5185756495,2127443.68376494,16928
16929,,712228.253424072,2127446.8361602984,16929
16935,,701169.8055846307,2127348.721964514,16935
16940,,711591.8031207107,2127477.5436972324,16940
16943,,711571.1561369958,2127478.174553927,16943
16949,,710989.6527912145,2127477.407085007,16949
16951,,711570.9347580338,2127493.5642282907,16951
16953,,700109.4048556141,2127370.498208815,16953
16957,,711591.4522682533,2127494.440125061,16957
16966,,717596.9926370905,2127571.3001550958,16966
16970,,724625.1198735242,2127657.953999376,16970
16971,,710962.1872874193,2127495.619458506,16971
16974,,710991.4198296291,2127505.245665323,16974
16978,,710994.96391529,2127506.996211063,16978
16982,,711010.463569109,2127514.6520452052,16982
16985,,700056.0366214165,2127398.0556020997,16985
16987,,720796.3432978825,2127635.9073564075,16987
16989,,720867.1927065456,2127639.328293167,16989
16994,,701488.4749653994,2127428.6100803763,16994
16998,,711050.1886746549,2127534.2738633603,16998
17001,,699993.3303375344,2127430.4088712,17001
17003,,701434.9263624534,2127478.747246461,17003
17007,,700103.9706223886,2127477.5106941033,17007
17012,,717687.3487082215,2127682.056750605,17012
17014,,700037.9352401986,2127510.3620536663,17014
17018,,701580.4057899282,2127527.566926278,17018
17019,,717654.8624063218,2127712.6081070267,17019
17023,,720911.6830430937,2127752.9892305564,17023
17027,,710986.8648293036,2127638.184463395,17027
17030,,711072.1119993969,2127654.638686469,17030
17031,,701511.4074872129,2127563.0393218193,17031
17034,,711042.6822130592,2127691.700202396,17034
17035,,699722.0678952285,2127588.351152336,17035
17036,,699725.9049306964,2127555.332649948,17036
17040,,720978.9147758503,2127829.668974763,17040
17044,,701790.7663854785,2127624.699847499,17044
17047,,701610.5193926311,2127677.3960851543,17047
17052,,701883.3371813148,2127683.1013087314,17052
17056,,701903.1466744313,2127696.2810932603,17056
17060,,701816.6821759181,2127704.3517032787,17060
17064,,701796.5457692277,2127710.890197769,17064
17068,,701838.9962163497,2127716.109398054,17068
17071,,701762.054000526,2127722.0922285933,17071
17076,,701817.6983775948,2127722.862626137,17076
17079,,701730.5410098571,2127732.3277190644,17079
17083,,701782.2915342926,2127734.0902376175,17083
17087,,699519.1060454983,2127714.0561953597,17087
17089,,699480.9764799745,2127688.885831611,17089
17091,,701750.3803866493,2127744.2278460823,17091
17095,,699503.8233600176,2127724.2590518594,17095
17097,,701677.2315078352,2127747.094726026,17097
17101,,701691.9551972313,2127763.104789363,17101
17106,,731125.9256481861,2128124.9289272297,17106
17107,,731109.1891210838,2128125.0828163587,17107
17112,,721057.9365245795,2128021.161119614,17112
17113,,699539.0601022753,2127802.085914975,17113
17118,,718001.332393033,2128011.076128885,17118
17120,,727408.8713933151,2128128.6444289256,17120
17122,,727464.2398593812,2128130.370972192,17122
17123,,699372.434087445,2127808.562901525,17123
17124,,699364.8797268112,2127778.6451544967,17124
17127,,717992.4060580009,2128021.3932478577,17127
17131,,711011.3472534264,2127940.738264365,17131
17135,,701977.9109015915,2127847.172999162,17135
17140,,727447.0518622138,2128145.152686028,17140
17144,,699501.3753867913,2127829.250613613,17144
17146,,727492.3513080013,2128164.3815118056,17146
17150,,701125.2652884461,2127859.0297772735,17150
17152,,702083.5768192548,2127872.3884907607,17152
17156,,718047.6555295787,2128053.4064518735,17156
17158,,707546.3593856418,2127933.282753635,17158
17160,,699463.8652073822,2127853.999687096,17160
17162,,707548.4321577759,2127939.837130133,17162
17163,,699510.3046159574,2127856.5098397397,17163
